"","participant","first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","obj_category","trial_cond","corr_ans","switch_cond","cuedCharacter","image","task_resp.keys","task_resp.corr","task_resp.rt","myownaccuracy","trialNum","response","respCat","accuracy","V1","P1","Post1","Vpre1","V2","P2","Post2","Vpre2","V3","P3","Post3","Vpre3","V4","P4","Post4","Vpre4","Prob","Delta","entropy_preP","entropy_preV","surpriseP","surpriseV"
"1649",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,4,5,"stimuli/m2.jpg","stimuli/objects/iceskate.jpg",4,1,1.151,1,175,4,"Outdoor activity & sport item",1,-0.711769404797829,0.00336710762390146,0.00163687738313412,-0.625137677171802,-0.048521219039592,0.927020302568475,0.123025846768652,0.237459006398617,-0.793342473509599,0.00168725758285471,0.000962252057331368,-0.731228670031424,0.252595706993319,0.0679253322247688,0.874375023790883,-0.163837768854828,0.0679253322247688,NA,0.282868015945232,NA,1.98393424132359,NA
"1650",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,3,5,"stimuli/m2.jpg","stimuli/objects/magneticcompass.jpg",3,1,0.735,1,176,3,"Outdoor activity & sport item",1,-0.778380298708567,0.00163687738313412,0.000211248011429661,-0.711769404797829,-0.26841061729177,0.123025846768652,0.00585097965348778,-0.048521219039592,-0.841101603879684,0.000962252057331368,0.000140406447685954,-0.793342473509599,0.520024876186592,0.874375023790883,0.993797365887397,0.252595706993319,0.874375023790883,NA,0.392349344435222,NA,0.108706263843901,-0.202421477860916
"1651",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,2,5,"stimuli/m5.jpg","stimuli/objects/nintendods.jpg",2,1,0.602,1,177,2,"Electronic device & accessory",1,0.58322036012607,0.869875343675689,0.993285276241729,0.351002006927651,-0.185817624874341,0.129790676746515,0.00663544558195968,0.0588962498283898,-0.952434018623826,0.00019640828115139,4.50314149765975e-05,-0.938137399141238,-0.994469437209571,0.000137571296644563,3.4246761334732e-05,-0.992807149384287,0.869875343675689,NA,0.389175686369408,NA,0.111932738632926,NA
"1652",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",0,3,5,"stimuli/m2.jpg","stimuli/objects/canister.jpg",4,0,1.268,0,178,4,"Outdoor activity & sport item",0,-0.82959722937791,0.000211248011429661,0.0013368091772123,-0.778380298708567,-0.437482962729696,0.00585097965348778,0.0171851927038076,-0.26841061729177,-0.182335957317436,0.000140406447685954,0.0905380349473772,-0.841101603879684,0.168742890669651,0.993797365887397,0.890939963171603,0.520024876186592,0.993797365887397,NA,0.039297322367902,NA,0.509330720996409,-0.177739016358754
"1653",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/filmnegative.jpg",3,1,0.638,1,179,3,"Electronic device & accessory",1,0.732348527934386,0.993285276241729,0.999229017592788,0.58322036012607,-0.373977441064041,0.00663544558195968,0.000742080219701935,-0.185817624874341,-0.963426649496292,4.50314149765975e-05,1.59664779475752e-05,-0.952434018623826,-0.995747565685286,3.4246761334732e-05,1.29357095623777e-05,-0.994469437209571,0.993285276241729,NA,0.0407738786366152,NA,0.00430664730805356,-0.107156248179246
"1654",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,4,5,"stimuli/m2.jpg","stimuli/objects/hockeypuck.jpg",4,1,0.747,1,180,4,"Outdoor activity & sport item",1,-0.86897778461717,0.0013368091772123,0.000166384321281365,-0.82959722937791,-0.567482217896598,0.0171851927038076,0.00118545413411034,-0.437482962729696,-0.371300396583679,0.0905380349473772,0.0042538280070339,-0.182335957317436,0.466175485336631,0.890939963171603,0.994394333537574,0.168742890669651,0.890939963171603,NA,0.399037083085667,NA,0.0927164670153948,0.0217232093985802
"1655",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,5,"stimuli/m5.jpg","stimuli/objects/securitycamera.jpg",1,1,0.637,1,181,1,"Electronic device & accessory",1,0.828117058403911,0.999229017592788,0.999829899843527,0.732348527934386,-0.518652999291171,0.000742080219701935,0.000155103678301258,-0.373977441064041,-0.971878852735347,1.59664779475752e-05,8.10372282034239e-06,-0.963426649496292,-0.996730315107848,1.29357095623777e-05,6.89275535137557e-06,-0.995747565685286,0.999229017592788,NA,0.00644010284970482,NA,0.000348434420103742,-0.0773185481851722
"1656",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,4,5,"stimuli/m2.jpg","stimuli/objects/baseball01a.jpg",4,1,0.788,1,182,4,"Outdoor activity & sport item",1,-0.899257383778716,0.000166384321281365,3.95680445204714e-05,-0.86897778461717,-0.667438282859061,0.00118545413411034,0.000179076614533968,-0.567482217896598,-0.516594627251709,0.0042538280070339,0.000478295423696082,-0.371300396583679,0.657183548559183,0.994394333537574,0.999303059917249,0.466175485336631,0.994394333537574,NA,0.0382504494416715,NA,0.00348028360758579,-0.0840108747741861
"1657",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/ipod.jpg",3,1,0.817,1,183,3,"Electronic device & accessory",1,0.889618594720517,0.999829899843527,0.999939841110684,0.828117058403911,-0.629893632770688,0.000155103678301258,5.03585390804331e-05,-0.518652999291171,-0.978377728247783,8.10372282034239e-06,5.20469083556071e-06,-0.971878852735347,-0.997485948399727,6.89275535137557e-06,4.5956593996863e-06,-0.996730315107848,0.999829899843527,NA,0.00170748682253386,NA,4.91303661727869e-05,-0.0659440565733752
"1658",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,1,5,"stimuli/m2.jpg","stimuli/objects/charcoalbarbecue.jpg",1,1,0.918,1,184,1,"Outdoor activity & sport item",1,-0.922539283178394,3.95680445204714e-05,1.53028381556131e-05,-0.899257383778716,-0.744294222610044,0.000179076614533968,4.88577536522658e-05,-0.667438282859061,-0.628310956246663,0.000478295423696082,0.000103989416849998,-0.516594627251709,0.779846904459634,0.999303059917249,0.999831849991342,0.657183548559183,0.999303059917249,NA,0.00629953988970228,NA,0.000292249591302614,-0.0942510908463706
"1659",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,3,5,"stimuli/m2.jpg","stimuli/objects/treadmill.jpg",3,1,0.803,1,185,3,"Outdoor activity & sport item",1,-0.940440670735238,1.53028381556131e-05,8.15410091694418e-06,-0.922539283178394,-0.803388540470846,4.88577536522658e-05,1.99078546903398e-05,-0.744294222610044,-0.714209330233891,0.000103989416849998,3.55848824087609e-05,-0.628310956246663,0.858620012918567,0.999831849991342,0.999936353161984,0.779846904459634,0.999831849991342,NA,0.00177650688550366,NA,4.33421397686361e-05,-0.0883499021295088
"1660",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,2,5,"stimuli/m2.jpg","stimuli/objects/anchor.jpg",2,1,0.835,1,186,2,"Outdoor activity & sport item",1,-0.954204997732748,8.15410091694418e-06,5.36256737790813e-06,-0.940440670735238,-0.848825996765677,1.99078546903398e-05,1.0652082487708e-05,-0.803388540470846,-0.780256350575768,3.55848824087609e-05,1.66487632967881e-05,-0.714209330233891,0.909207269159287,0.999936353161984,0.999967336586838,0.858620012918567,0.999936353161984,NA,0.00073919376810711,NA,9.4290448390095e-06,-0.0775252074396088
"1661",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,2,5,"stimuli/m2.jpg","stimuli/objects/baseballglove.jpg",2,1,0.591,1,187,2,"Outdoor activity & sport item",1,-0.964788350397049,5.36256737790813e-06,4.0509395480994e-06,-0.954204997732748,-0.88376273026699,1.0652082487708e-05,6.86648725016865e-06,-0.848825996765677,-0.831039720429649,1.66487632967881e-05,9.67966389834848e-06,-0.780256350575768,0.941693869523654,0.999967336586838,0.999979402909303,0.909207269159287,0.999967336586838,NA,0.000402896346555929,NA,2.66567103476485e-06,-0.0656289505577638
"1662",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",0,4,5,"stimuli/m5.jpg","stimuli/objects/gardenshears01a.jpg",1,0,0.897,0,188,1,"Electronic device & accessory",0,0.452922470714669,0.999939841110684,0.962661421474375,0.889618594720517,-0.046700434439174,5.03585390804331e-05,0.0371794701721002,-0.629893632770688,-0.983374695515556,5.20469083556071e-06,8.33574558003415e-05,-0.978377728247783,-0.998066952731742,4.5956593996863e-06,7.57508977242635e-05,-0.997485948399727,0.999939841110684,NA,0.000678324917471618,NA,0.209414744086902,-0.189841021492489
"1663",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,1,5,"stimuli/m2.jpg","stimuli/objects/skihelmet01.jpg",1,1,1.18,1,189,1,"Outdoor activity & sport item",1,-0.972925860762592,4.0509395480994e-06,3.35376248448801e-06,-0.964788350397049,-0.910625487280098,6.86648725016865e-06,5.03207708978333e-06,-0.88376273026699,-0.870086911966325,9.67966389834848e-06,6.55253862921446e-06,-0.831039720429649,0.962556420325225,0.999979402909303,0.999985061621797,0.941693869523654,0.999979402909303,NA,0.00026428670932029,NA,9.04613200146696e-07,-0.0542972002479422
"1664",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",0,4,5,"stimuli/m5.jpg","stimuli/objects/caulking.jpg",1,0,1.169,0,190,1,"Electronic device & accessory",0,0.117148038130859,0.962661421474375,0.202227032479441,0.452922470714669,0.32782006296156,0.0371794701721002,0.797479527541532,-0.046700434439174,-0.987216849720144,8.33574558003415e-05,0.000152114948241506,-0.983374695515556,-0.998513685343247,7.57508977242635e-05,0.000141325030786008,-0.998066952731742,0.962661421474375,NA,0.160529067202352,NA,2.12947514584494,NA
"1665",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",0,1,5,"stimuli/m5.jpg","stimuli/objects/bikehelmet.jpg",2,0,1.201,0,191,2,"Electronic device & accessory",0,-0.141027987208603,0.202227032479441,0.234112244128261,0.117148038130859,0.0209571454963145,0.797479527541532,0.672349143406502,0.32782006296156,-0.990171071379157,0.000152114948241506,0.000928207420056115,-0.987216849720144,-0.283424329430285,0.000141325030786008,0.0926104050451809,-0.998513685343247,0.202227032479441,NA,0.506291370527635,NA,0.521786813468677,NA
"1666",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",1,4,5,"stimuli/m5.jpg","stimuli/objects/slidetray.jpg",4,1,1.038,1,192,4,"Electronic device & accessory",1,0.267243907267579,0.234112244128261,0.949715849513211,-0.141027987208603,-0.21498889645098,0.672349143406502,0.0410781393102095,0.0209571454963145,-0.992442564178733,0.000928207420056115,0.000259778567743252,-0.990171071379157,-0.449026964146615,0.0926104050451809,0.00894623260883634,-0.283424329430285,0.234112244128261,NA,0.833661740791252,NA,1.19388067872413,NA
"1667",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,1,5,"stimuli/m2.jpg","stimuli/objects/pot01.jpg",2,0,0.758,0,193,2,"Outdoor activity & sport item",0,-0.979182769801699,3.35376248448801e-06,6.11500973649115e-05,-0.972925860762592,-0.931280186275302,5.03207708978333e-06,8.35388249920527e-05,-0.910625487280098,-0.200950015288242,6.55253862921446e-06,0.00971870108601452,-0.870086911966325,0.50900416152901,0.999985061621797,0.990136609991629,0.962556420325225,0.999985061621797,NA,0.000196812456092562,NA,0.0615779546821643,-0.0569696376939974
"1668",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",1,4,5,"stimuli/m5.jpg","stimuli/objects/gps.jpg",4,1,0.703,1,194,4,"Electronic device & accessory",1,0.529431795314655,0.949715849513211,0.996809966756567,0.267243907267579,-0.396407150472827,0.0410781393102095,0.00239828633530661,-0.21498889645098,-0.994189108661197,0.000259778567743252,4.88754014197996e-05,-0.992442564178733,-0.576358368410498,0.00894623260883634,0.000742871506706711,-0.449026964146615,0.949715849513211,NA,0.224470810698127,NA,0.0394998011624226,-0.0262357943128051
"1669",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",0,4,5,"stimuli/m2.jpg","stimuli/objects/photocopier.jpg",1,0,0.735,0,195,1,"Outdoor activity & sport item",0,-0.271010220135895,6.11500973649115e-05,0.055319161664328,-0.979182769801699,-0.947161526763708,8.35388249920527e-05,0.000676704763935345,-0.931280186275302,-0.385612693876122,0.00971870108601452,0.0262256027536602,-0.200950015288242,0.160269093886495,0.990136609991629,0.917778530818077,0.50900416152901,0.990136609991629,NA,0.0562258987666848,NA,0.334389648191198,-0.104427492487693
"1670",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",0,4,5,"stimuli/m5.jpg","stimuli/objects/exercisemachine.jpg",1,0,0.883,0,196,1,"Electronic device & accessory",0,0.17597584456815,0.996809966756567,0.767139299360544,0.529431795314655,-0.535899140339251,0.00239828633530661,0.00743625685216627,-0.396407150472827,-0.995532021845775,4.88754014197996e-05,0.00037264453018488,-0.994189108661197,-0.0123206544725686,0.000742871506706711,0.225051799257105,-0.576358368410498,0.996809966756567,NA,0.0234913317846899,NA,1.09411207161591,-0.309371065305267
"1671",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",1,4,5,"stimuli/m5.jpg","stimuli/objects/crocodileclips.jpg",4,1,0.986,1,197,4,"Electronic device & accessory",1,0.470820411751226,0.767139299360544,0.9896080979054,0.17597584456815,-0.643154142553922,0.00743625685216627,0.000699222241435344,-0.535899140339251,-0.996564584050415,0.00037264453018488,6.99846842156963e-05,-0.995532021845775,-0.240576104094801,0.225051799257105,0.00962269516894881,-0.0123206544725686,0.767139299360544,NA,0.578396334285606,NA,0.219891575648959,-0.369954952005036
"1672",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",1,4,5,"stimuli/m5.jpg","stimuli/objects/filmroll.jpg",4,1,0.782,1,198,4,"Electronic device & accessory",1,0.6601664711244,0.9896080979054,0.998956909487579,0.470820411751226,-0.725622214814448,0.000699222241435344,0.000120193106136815,-0.643154142553922,-0.997358518251593,6.99846842156963e-05,2.04776682828594e-05,-0.996564584050415,-0.416081083113211,0.00962269516894881,0.000902419738000925,-0.240576104094801,0.9896080979054,NA,0.0607717511676848,NA,0.00702017508906005,-0.0931380302154561
"1673",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/outletadapter.jpg",3,1,0.765,1,199,3,"Electronic device & accessory",1,0.781762505749274,0.998956909487579,0.999784816958314,0.6601664711244,-0.78903168571964,0.000120193106136815,3.60542186381906e-05,-0.725622214814448,-0.997968972046018,2.04776682828594e-05,9.24660736563387e-06,-0.997358518251593,-0.551026372311039,0.000902419738000925,0.000169882215682246,-0.416081083113211,0.998956909487579,NA,0.00867489029953971,NA,0.000493787709212612,-0.0893340591126192
"1674",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",1,4,5,"stimuli/m5.jpg","stimuli/objects/expansioncard.jpg",4,1,0.688,1,200,4,"Electronic device & accessory",1,0.859850191785313,0.999784816958314,0.999926687728529,0.781762505749274,-0.83778705116306,3.60542186381906e-05,1.57850311750157e-05,-0.78903168571964,-0.998438348267087,9.24660736563387e-06,5.54430910919132e-06,-0.997968972046018,-0.65478542905424,0.000169882215682246,5.19829311864383e-05,-0.551026372311039,0.999784816958314,NA,0.00216583833493201,NA,6.44495101958489e-05,-0.0818039700268208
"1675",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/wire.jpg",3,1,0.671,1,201,3,"Electronic device & accessory",1,0.909997277002972,0.999926687728529,0.99996478527639,0.859850191785313,-0.87527491576101,1.57850311750157e-05,8.92049220110811e-06,-0.83778705116306,-0.998799250335216,5.54430910919132e-06,3.99028077259183e-06,-0.998438348267087,-0.734565478585692,5.19829311864383e-05,2.23039506365354e-05,-0.65478542905424,0.999926687728529,NA,0.0008277278615747,NA,1.28222824700695e-05,-0.0715476790250128
"1676",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,3,5,"stimuli/m2.jpg","stimuli/objects/snowboard.jpg",3,1,0.85,1,202,3,"Outdoor activity & sport item",1,-0.439481790110901,0.055319161664328,0.00283006508016525,-0.271010220135895,-0.959372645200595,0.000676704763935345,9.57852601180126e-05,-0.947161526763708,-0.527599312748475,0.0262256027536602,0.00159425690064947,-0.385612693876122,0.460733702758954,0.917778530818077,0.995479892759067,0.160269093886495,0.917778530818077,NA,0.339300167721518,NA,0.0678364834990744,0.0963623514064235
"1677",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/antenna.jpg",3,1,0.853,1,203,3,"Electronic device & accessory",1,0.942201204196647,0.99996478527639,0.999978647516894,0.909997277002972,-0.904099230363781,8.92049220110811e-06,5.99484620954604e-06,-0.87527491576101,-0.99907674692949,3.99028077259183e-06,3.22950986115962e-06,-0.998799250335216,-0.795908136306585,2.23039506365354e-05,1.21281270349538e-05,-0.734565478585692,0.99996478527639,NA,0.000427431824923367,NA,3.40763899263527e-06,-0.0606397069693905
"1678",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,3,5,"stimuli/m2.jpg","stimuli/objects/backpack01a.jpg",3,1,0.52,1,204,3,"Outdoor activity & sport item",1,-0.569019110698853,0.00283006508016525,0.000347810583632543,-0.439481790110901,-0.968761740131752,9.57852601180126e-05,2.57443054549481e-05,-0.959372645200595,-0.636772428252745,0.00159425690064947,0.000223719736694136,-0.527599312748475,0.653688893402763,0.995479892759067,0.999402725374218,0.460733702758954,0.995479892759067,NA,0.0322706595156237,NA,0.00272824348947568,-0.0475159605437193
"1679",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,3,5,"stimuli/m5.jpg","stimuli/objects/telephone01b.jpg",3,1,0.654,1,205,3,"Electronic device & accessory",1,0.962882225280806,0.999978647516894,0.999984849775447,0.942201204196647,-0.926262165522401,5.99484620954604e-06,4.53521338619243e-06,-0.904099230363781,-0.999290113287386,3.22950986115962e-06,2.8186430326609e-06,-0.99907674692949,-0.843074334853243,1.21281270349538e-05,7.79636813414128e-06,-0.795908136306585,0.999978647516894,NA,0.000271559415361614,NA,1.10830422322512e-06,-0.0502763677000328
"1680",16,"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,2,5,"stimuli/m2.jpg","stimuli/objects/bikewheel.jpg",2,1,0.979,1,206,2,"Outdoor activity & sport item",1,-0.66861999545107,0.000347810583632543,8.11580750345367e-05,-0.569019110698853,-0.975980989054929,2.57443054549481e-05,1.0964003723685e-05,-0.968761740131752,-0.720715332475458,0.000223719736694136,5.78071334394421e-05,-0.636772428252745,0.777602673917901,0.999402725374218,0.999850070787802,0.653688893402763,0.999402725374218,NA,0.00551944658376759,NA,0.000241751302274086,-0.0693637786563637
"1681",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,1,5,"stimuli/m2.jpg","stimuli/objects/downhillski.jpg",1,1,1.307,1,207,1,"Outdoor activity & sport item",1,-0.745202838128357,8.11580750345367e-05,2.93548589568166e-05,-0.66861999545107,-0.981531849430389,1.0964003723685e-05,6.298389961996e-06,-0.975980989054929,-0.785258797565708,5.78071334394421e-05,2.26142797487441e-05,-0.720715332475458,0.857178791825495,0.999850070787802,0.999941732471332,0.777602673917901,0.999850070787802,NA,0.00160367870212341,NA,3.7098194149245e-05,-0.0702121376986274
"1682",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,2,5,"stimuli/m2.jpg","stimuli/objects/catchermask.jpg",2,1,0.604,1,208,2,"Outdoor activity & sport item",1,-0.804087172410374,2.93548589568166e-05,1.43415446897804e-05,-0.745202838128357,-0.98579989050166,6.298389961996e-06,4.39163503740511e-06,-0.981531849430389,-0.834886087977337,2.26142797487441e-05,1.17349704473396e-05,-0.785258797565708,0.908281732232269,0.999941732471332,0.999969531849826,0.857178791825495,0.999941732471332,NA,0.00068194260796101,NA,8.24512406492872e-06,-0.0639957255864968
"1683",16,"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,5,"stimuli/m5.jpg","stimuli/objects/papershredder.jpg",1,1,0.771,1,209,1,"Electronic device & accessory",1,0.976163358060396,0.999984849775447,0.99998804904395,0.962882225280806,-0.943303184593086,4.53521338619243e-06,3.72249136264252e-06,-0.926262165522401,-0.999454170085275,2.8186430326609e-06,2.58233213120824e-06,-0.999290113287386,-0.879340293453616,7.79636813414128e-06,5.64613255587437e-06,-0.843074334853243,0.999984849775447,NA,0.00019866962594997,NA,4.16109323585157e-07,-0.0410236080926342
"1684",16,"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,4,5,"stimuli/m2.jpg","stimuli/objects/lifesaver.jpg",4,1,0.949,1,210,4,"Outdoor activity & sport item",1,-0.849363172916746,1.43415446897804e-05,8.62411446122361e-06,-0.804087172410374,-0.98908157538543,4.39163503740511e-06,3.47155979794985e-06,-0.98579989050166,-0.873044373253104,1.17349704473396e-05,7.39150463742378e-06,-0.834886087977337,0.941099499508261,0.999969531849826,0.999980512821103,0.908281732232269,0.999969531849826,NA,0.000377810365977687,NA,2.36200273567833e-06,-0.0554282238238167
"1685",16,"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,5,"stimuli/m5.jpg","stimuli/objects/lectern01.jpg",1,1,0.67,1,211,1,"Electronic device & accessory",1,0.984692360917232,0.99998804904395,0.999989871811388,0.976163358060396,-0.956405976659617,3.72249136264252e-06,3.23332620401243e-06,-0.943303184593086,-0.999580312899912,2.58233213120824e-06,2.44079911209666e-06,-0.999454170085275,-0.907225087940559,5.64613255587437e-06,4.45406329626191e-06,-0.879340293453616,0.99998804904395,NA,0.000159943496082449,NA,1.73371754005975e-07,-0.0330756922024507
