"SubNum","trial_n_block","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","corr_ans","trialNum","trialNbychar","listN","NfromChange","befAft","is_prev_optimal","isoptimal","probOptimal","probOptimalChar","iCP","iCP_opt","iCP_new","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
22,40,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.426470588235294,0.225,0.285714285714286,0.8327,1,155,21,4,40,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"wheelbarrow01.jpg",1,4,"left",3.1619,0
22,41,"m2",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.430656934306569,0.24390243902439,0.2,1.2778,1,156,20,4,41,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"pastaspoon.jpg",0,3,"left",2.4901,1
22,43,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.431654676258993,0.255813953488372,0.238095238095238,1.3834,3,158,21,4,43,1,0,1,0.75,NA,"afterCP","beforeCP","bef_cp",1,"martiniglass01b.jpg",1,4,NA,0.9408,NA
22,45,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.432624113475177,0.266666666666667,0.304347826086957,1.135,2,160,23,4,45,1,0,1,NA,NA,"afterCP","beforeCP","bef_cp",1,"hoe.jpg",1,4,NA,0.9103,NA
22,46,"m5",3,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.429577464788732,0.260869565217391,0.291666666666667,1.0848,4,161,24,4,46,1,0,0,NA,NA,"afterCP","beforeCP","bef_cp",1,"gardenshears01a.jpg",0,3,"left",1.9679,0
22,47,"m2",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.433566433566434,0.276595744680851,0.260869565217391,1.389,2,162,23,4,47,1,0,1,NA,NA,"afterCP","beforeCP","bef_cp",1,"rollingpin01a.jpg",1,4,NA,0.7879,NA
22,1,"m2",1,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.427586206896552,0,0,1.0509,4,164,1,5,1,0,1,0,0.25,0.25,"afterCP","afterCP","bef_cp",1,"reflector.jpg",0,4,NA,0.6717,NA
22,3,"m2",2,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.421768707482993,0,0,1.2171,4,166,3,5,3,0,1,0,0.5,0.75,"afterCP","afterCP","bef_cp",1,"shinpad.jpg",0,2,NA,0.883,NA
22,4,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.425675675675676,0.25,0.25,1.3979,2,167,4,5,4,0,0,1,0.75,1,"afterCP","afterCP","bef_cp",1,"iceskate.jpg",1,4,"left",0.8368,1
22,5,"m5",1,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.422818791946309,0.2,0,1.1335,3,168,1,5,5,0,0,0,0.5,0.25,"afterCP","afterCP","aft_cp",1,"phonejack.jpg",0,3,"right",1.886,1
22,8,"m5",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.414473684210526,0.125,0,1.1366,4,171,2,5,8,0,1,0,0.75,0.25,"afterCP","afterCP","bef_cp",1,"fuse.jpg",0,4,NA,0.6799,NA
22,9,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.418300653594771,0.222222222222222,0.285714285714286,1.1706,4,172,7,5,9,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"poolnet.jpg",1,4,NA,0.8716,NA
22,10,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.422077922077922,0.3,0.375,1.5156,3,173,8,5,10,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"hockeygoaliemask.jpg",1,4,NA,0.8239,NA
22,11,"m5",2,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.425806451612903,0.363636363636364,0.333333333333333,0.9804,2,174,3,5,11,0,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"fan.jpg",1,4,NA,0.9418,NA
22,13,"m5",2,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.420382165605096,0.307692307692308,0.25,0.8394,3,176,4,5,13,0,1,0,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"carantenna.jpg",1,4,NA,1.0434,NA
22,14,"m2",1,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.417721518987342,0.285714285714286,0.3,1.5283,4,177,10,5,14,0,1,0,0.5,0.75,"afterCP","beforeCP","bef_cp",1,"bikewheel.jpg",0,3,"left",1.6039,1
22,15,"m5",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.415094339622642,0.266666666666667,0.2,1.9004,1,178,5,5,15,0,1,0,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"lightbulb01.jpg",1,4,"left",2.4458,0
22,16,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.41875,0.3125,0.363636363636364,1.3387,4,179,11,5,16,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"bikepump01.jpg",1,4,"left",1.5392,1
22,17,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.422360248447205,0.352941176470588,0.333333333333333,1.3404,3,180,6,5,17,0,0,1,1,0.5,"afterCP","beforeCP","bef_cp",1,"chandelier.jpg",1,4,NA,0.8388,NA
22,18,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.425925925925926,0.388888888888889,0.416666666666667,1.1253,1,181,12,5,18,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"magneticcompass.jpg",0,2,NA,1.1008,NA
22,19,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.429447852760736,0.421052631578947,0.461538461538462,1.181,3,182,13,5,19,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"baseball01a.jpg",1,4,"left",1.0632,1
22,20,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.432926829268293,0.45,0.5,1.0138,2,183,14,5,20,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"handgripper.jpg",1,4,NA,0.9943,NA
22,21,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.436363636363636,0.476190476190476,0.533333333333333,1.0098,2,184,15,5,21,0,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"snowboard.jpg",0,2,NA,2.9424,NA
22,23,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.437125748502994,0.478260869565217,0.5625,1.1066,1,186,16,5,23,0,0,1,0.25,1,"afterCP","beforeCP","bef_cp",1,"hockeygoalieglove.jpg",1,3,"right",1.9991,0
22,26,"m5",1,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.429411764705882,0.423076923076923,0.2,1.0503,4,189,10,5,26,1,0,0,0.5,0,"afterCP","beforeCP","bef_cp",1,"telephone01b.jpg",0,4,NA,0.5908,NA
22,28,"m5",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.424418604651163,0.392857142857143,0.181818181818182,1.177,4,191,11,5,28,1,1,0,0.25,0,"afterCP","beforeCP","bef_cp",1,"wire.jpg",0,2,"left",0.8593,0
22,31,"m5",2,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.422857142857143,0.387096774193548,0.230769230769231,1.0697,4,194,13,5,31,1,1,0,0.25,0.25,"afterCP","beforeCP","bef_cp",1,"dvdcase01.jpg",1,4,"left",1.0417,0
22,32,"m5",3,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.420454545454545,0.375,0.214285714285714,1.0895,4,195,14,5,32,1,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"slidetray.jpg",0,4,NA,0.5528,NA
22,33,"m5",1,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.418079096045198,0.363636363636364,0.2,1.1115,3,196,15,5,33,1,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"antenna.jpg",0,4,"right",0.7474,1
22,34,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.421348314606742,0.382352941176471,0.25,0.9637,4,197,16,5,34,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"crocodileclips.jpg",1,2,NA,1.3767,NA
22,35,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.424581005586592,0.4,0.294117647058824,1.2268,3,198,17,5,35,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"atm.jpg",1,4,"left",0.9926,0
22,36,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.427777777777778,0.416666666666667,0.526315789473684,1.2154,3,199,19,5,36,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"boatmotor.jpg",1,3,NA,1.1723,NA
22,37,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.430939226519337,0.432432432432432,0.333333333333333,1.1266,3,200,18,5,37,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"vhstape.jpg",1,3,NA,0.9779,NA
22,38,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.434065934065934,0.447368421052632,0.55,1.2929,3,201,20,5,38,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"baseballbat.jpg",1,3,"right",1.2073,0
22,39,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.437158469945355,0.461538461538462,0.368421052631579,1.5352,3,202,19,5,39,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"lectern01.jpg",1,4,NA,0.992,NA
22,40,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.440217391304348,0.475,0.571428571428571,1.0481,2,203,21,5,40,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"skiboot01a.jpg",1,4,NA,0.8244,NA
22,41,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.443243243243243,0.48780487804878,0.590909090909091,1.1117,1,204,22,5,41,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"skihelmet01.jpg",1,4,NA,1.0139,NA
22,42,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.446236559139785,0.5,0.608695652173913,1.2836,2,205,23,5,42,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"downhillski.jpg",1,4,NA,1.2175,NA
22,43,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.449197860962567,0.511627906976744,0.4,1.0866,1,206,20,5,43,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"computerkeyboard02.jpg",0,2,NA,0.9003,NA
22,44,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.452127659574468,0.522727272727273,0.625,1.8788,4,207,24,5,44,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"cooler01.jpg",1,4,"right",0.9609,0
22,45,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.455026455026455,0.533333333333333,0.428571428571429,1.1509,1,208,21,5,45,1,0,1,NA,NA,"afterCP","beforeCP","bef_cp",1,"alarmclock01.jpg",0,2,NA,0.9119,NA
22,46,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.457894736842105,0.543478260869565,0.454545454545455,1.8461,4,209,22,5,46,1,0,1,NA,NA,"afterCP","beforeCP","bef_cp",1,"headphones02b.jpg",1,4,NA,1.2319,NA
23,2,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,1,1.7862,2,21,1,2,2,0,0,1,0.75,0.5,"afterCP","afterCP",NA,1,"skiboot01a.jpg",1,4,"right",0.9213,0
23,4,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.75,0.75,0.666666666666667,1.9643,2,23,3,2,4,0,0,1,0.75,0.5,"beforeCP","afterCP",NA,1,"sledgehammer.jpg",1,4,NA,0.908,NA
23,6,"m2",3,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.5,0.5,0.333333333333333,1.1976,4,25,3,2,6,0,0,0,0.25,0.5,"afterCP","afterCP",NA,1,"hockeygoalieglove.jpg",1,4,"right",1.3411,0
23,9,"m2",3,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.333333333333333,0.333333333333333,0.25,1.8505,1,28,4,2,9,0,0,0,0.5,0.75,"afterCP","afterCP",NA,1,"handgripper.jpg",1,4,"left",1.3033,1
23,10,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.4,0.4,0.4,1.0141,4,29,5,2,10,0,0,1,0.75,1,"afterCP","afterCP",NA,1,"treadmill.jpg",1,4,"left",1.2094,1
23,11,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.454545454545455,0.454545454545455,0.5,1.131,2,30,6,2,11,0,0,1,0.75,0.75,"afterCP","afterCP",NA,1,"catchermask.jpg",1,4,NA,1.4757,NA
23,12,"m5",1,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.416666666666667,0.416666666666667,0.333333333333333,0.7669,3,31,6,2,12,0,0,0,0.75,0.75,"afterCP","afterCP",NA,1,"axe01.jpg",1,4,"left",0.9585,0
23,13,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.461538461538462,0.461538461538462,0.428571428571429,1.4683,2,32,7,2,13,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"pliers02b.jpg",1,4,NA,4.666,NA
23,14,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,0.571428571428571,1.192,2,33,7,2,14,0,0,1,0.75,0.5,"afterCP","beforeCP",NA,1,"badmintonracket.jpg",1,4,"left",1.8545,1
23,17,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.529411764705882,0.529411764705882,0.5,0.8665,3,36,8,2,17,0,0,1,0.5,0.5,"afterCP","beforeCP",NA,1,"leafrake.jpg",1,4,"right",1.2051,1
23,19,"m2",1,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.473684210526316,0.473684210526316,0.5,1.1321,2,38,10,2,19,0,0,0,0.25,0.5,"afterCP","beforeCP",NA,1,"weight01.jpg",1,4,"left",1.691,1
23,20,"m5",4,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.45,0.45,0.4,1.3479,1,39,10,2,20,0,0,0,0.25,0.25,"afterCP","beforeCP",NA,1,"knifesharpener.jpg",1,4,"left",1.477,0
23,21,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.476190476190476,0.476190476190476,0.545454545454545,1.2311,3,40,11,2,21,0,0,1,0.25,0.5,"afterCP","beforeCP",NA,1,"hockeygoaliemask.jpg",1,4,NA,1.324,NA
23,22,"m5",3,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.454545454545455,0.454545454545455,0.363636363636364,1.3802,4,41,11,2,22,0,0,0,0.25,0.5,"afterCP","beforeCP",NA,1,"staplegun.jpg",1,4,"left",1.5143,0
23,23,"m2",3,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.434782608695652,0.434782608695652,0.5,2.1139,4,42,12,2,23,0,0,0,0.5,0.5,"afterCP","beforeCP",NA,1,"charcoalbarbecue.jpg",0,2,"right",0.6089,0
23,24,"m5",1,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.416666666666667,0.416666666666667,0.333333333333333,1.4482,3,43,12,2,24,0,0,0,0.75,0.75,"afterCP","beforeCP",NA,1,"setsquare.jpg",1,4,"left",1.425,0
23,26,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.423076923076923,0.423076923076923,0.384615384615385,1.8021,1,45,13,2,26,1,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"gluetube.jpg",1,4,"left",1.1885,0
23,27,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.444444444444444,0.444444444444444,0.428571428571429,1.3981,2,46,14,2,27,1,0,1,0.5,0.5,"afterCP","beforeCP",NA,1,"sewingmachine01a.jpg",1,4,"left",1.6575,0
23,28,"m2",1,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.428571428571429,0.428571428571429,0.428571428571429,2.0324,4,47,14,2,28,1,0,0,0.5,0.25,"afterCP","beforeCP",NA,1,"exercisemachine.jpg",1,4,"right",1.919,0
23,29,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.448275862068966,0.448275862068966,0.466666666666667,0.8306,3,48,15,2,29,1,0,1,0.5,0.5,"afterCP","beforeCP",NA,1,"hockeypuck.jpg",1,4,NA,2.0124,NA
23,30,"m2",3,"stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",0,0.433333333333333,0.433333333333333,0.4375,2.0153,2,49,16,2,30,1,0,0,0.25,0.5,"afterCP","beforeCP",NA,1,"cooler01.jpg",1,4,"right",2.0392,0
23,31,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.451612903225806,0.451612903225806,0.466666666666667,1.181,4,50,15,2,31,1,0,1,0.25,0.5,"afterCP","beforeCP",NA,1,"bungeecord02.jpg",1,4,"right",0.9792,1
23,32,"m5",3,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.4375,0.4375,0.4375,0.7336,1,51,16,2,32,1,0,0,0.25,0.5,"afterCP","beforeCP",NA,1,"pipewrench.jpg",1,4,"right",1.0431,1
23,34,"m5",4,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.411764705882353,0.411764705882353,0.411764705882353,2.332,2,53,17,2,34,1,0,0,0.75,0.75,"afterCP","beforeCP",NA,1,"tape02a.jpg",1,4,"right",1.0381,1
23,35,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.428571428571429,0.428571428571429,0.444444444444444,1.4491,2,54,18,2,35,1,0,1,1,1,"afterCP","beforeCP",NA,1,"wheelbarrow01.jpg",1,4,"right",0.94,1
23,37,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.432432432432432,0.432432432432432,0.444444444444444,1.0669,1,56,18,2,37,1,0,1,1,1,"afterCP","beforeCP",NA,1,"volleyball.jpg",1,4,NA,1.736,NA
23,38,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.447368421052632,0.447368421052632,0.473684210526316,1.2142,2,57,19,2,38,1,0,1,1,1,"afterCP","beforeCP",NA,1,"baseball01a.jpg",1,4,"left",1.0698,1
23,39,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.461538461538462,0.461538461538462,0.5,1.366,1,58,20,2,39,1,0,1,1,1,"afterCP","beforeCP",NA,1,"skihelmet01.jpg",1,4,"left",1.0402,1
23,40,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.475,0.475,0.523809523809524,1.108,2,59,21,2,40,1,0,1,1,NA,"afterCP","beforeCP",NA,1,"shinpad.jpg",1,4,"left",1.184,1
23,41,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.48780487804878,0.48780487804878,0.45,1.7988,4,60,20,2,41,1,0,1,1,1,"afterCP","beforeCP",NA,1,"chainsaw.jpg",1,4,NA,1.9748,NA
23,43,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.488372093023256,0.488372093023256,0.476190476190476,1.55,2,62,21,2,43,1,0,1,1,NA,"afterCP","beforeCP",NA,1,"toyhardhat.jpg",1,4,"left",0.8216,0
23,44,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,0.521739130434783,1.3842,3,63,23,2,44,1,0,1,1,NA,"afterCP","beforeCP",NA,1,"fishinghook03.jpg",1,4,"left",1.325,1
23,45,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.511111111111111,0.511111111111111,0.5,1.5663,4,64,22,2,45,1,0,1,NA,NA,"afterCP","beforeCP",NA,1,"level03a.jpg",1,4,"left",1.34,0
23,46,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.521739130434783,0.521739130434783,0.521739130434783,1.3639,2,65,23,2,46,1,0,1,NA,NA,"afterCP","beforeCP",NA,1,"hoe.jpg",1,4,NA,1.3733,NA
23,47,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.531914893617021,0.531914893617021,0.541666666666667,1.1824,4,66,24,2,47,1,0,1,NA,NA,"afterCP","beforeCP",NA,1,"kiddiepool.jpg",1,4,"right",2.2571,0
23,48,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.541666666666667,0.541666666666667,0.541666666666667,1.6745,1,67,24,2,48,1,0,1,NA,NA,"afterCP","beforeCP",NA,1,"paintroller01.jpg",1,4,"right",1.2234,1
23,1,"m5",2,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.530612244897959,0,0,0.8644,4,68,1,3,1,0,1,0,0.75,0.75,"afterCP","afterCP","bef_cp",1,"pitcher02b.jpg",1,4,"right",2.1917,1
23,2,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.54,0.5,0.5,0.9339,2,69,2,3,2,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"coffeepot03a.jpg",1,4,"left",1.1222,0
23,4,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.538461538461539,0.5,0.5,1.5494,4,71,4,3,4,0,0,1,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"measuringcup01.jpg",1,4,NA,0.9367,NA
23,5,"m2",4,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.528301886792453,0.4,0,0.7141,2,72,1,3,5,0,0,0,0.25,0.25,"afterCP","beforeCP","bef_cp",1,"telephone01b.jpg",0,3,NA,2.9897,NA
23,6,"m5",1,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.518518518518518,0.333333333333333,0.4,1.5655,2,73,5,3,6,0,1,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"peeler01.jpg",0,1,"right",3.8899,1
23,7,"m2",4,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.509090909090909,0.285714285714286,0,0.6977,1,74,2,3,7,0,1,0,0.5,0.25,"afterCP","beforeCP","bef_cp",1,"atm.jpg",1,3,"right",1.0561,0
23,8,"m5",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.517857142857143,0.375,0.5,0.7308,3,75,6,3,8,0,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"bottlecap.jpg",1,4,"left",4.7825,0
23,10,"m5",2,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.5,0.3,0.428571428571429,1.4842,3,77,7,3,10,0,1,0,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"waterbottle03.jpg",1,3,"right",1.5012,1
23,12,"m2",1,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.483333333333333,0.25,0,1.2659,3,79,5,3,12,0,1,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"lamp04a.jpg",1,4,"right",1.02,0
23,13,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.491803278688525,0.307692307692308,0.166666666666667,1.6175,4,80,6,3,13,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"usbkey.jpg",1,4,"left",2.9929,1
23,15,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.492063492063492,0.333333333333333,0.285714285714286,1.8346,4,82,7,3,15,0,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"photocopier.jpg",1,4,"right",1.2915,0
23,16,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.5,0.375,0.375,2.0652,4,83,8,3,16,0,0,1,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"fluorescentlightbulb.jpg",0,4,"left",1.6399,1
23,18,"m2",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.484848484848485,0.333333333333333,0.3,1.184,2,85,10,3,18,0,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"djmixer02.jpg",1,4,"left",1.7764,1
23,19,"m5",1,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.477611940298507,0.315789473684211,0.333333333333333,1.431,4,86,9,3,19,0,0,0,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"spoon01.jpg",1,4,"right",1.1239,1
23,20,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.485294117647059,0.35,0.363636363636364,0.734,4,87,11,3,20,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"headphones02b.jpg",1,4,NA,1.3214,NA
23,21,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.492753623188406,0.380952380952381,0.416666666666667,1.2638,1,88,12,3,21,0,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"ethernetcable02.jpg",1,4,"right",1.0202,0
23,22,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.5,0.409090909090909,0.4,0.9329,2,89,10,3,22,0,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"spatula04.jpg",1,4,NA,1.0392,NA
23,23,"m5",1,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.492957746478873,0.391304347826087,0.363636363636364,2.331,4,90,11,3,23,0,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"corkscrew03a.jpg",1,4,NA,1.1053,NA
23,24,"m2",4,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.486111111111111,0.375,0.384615384615385,1.216,1,91,13,3,24,0,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"phonejack.jpg",1,4,"right",1.4971,0
23,25,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.493150684931507,0.4,0.416666666666667,1.2323,4,92,12,3,25,1,0,1,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"dishrack.jpg",1,4,"right",1.0908,1
23,27,"m2",4,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.48,0.37037037037037,0.333333333333333,1.2323,2,94,15,3,27,1,0,0,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"fanblades.jpg",1,4,"right",1.8582,0
23,28,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.486842105263158,0.392857142857143,0.375,1.6327,4,95,16,3,28,1,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"chandelier.jpg",1,2,"left",1.9714,1
23,31,"m5",1,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.481012658227848,0.387096774193548,0.4,1.0487,3,98,15,3,31,1,0,0,0,0.25,"afterCP","beforeCP","bef_cp",1,"tupperware03a.jpg",1,3,NA,2.1206,NA
23,32,"m2",2,"stimuli/Kitchen & utensil.png","Electronic device & accessory",0,0.475,0.375,0.352941176470588,1.7022,1,99,17,3,32,1,0,0,0.25,0.25,"afterCP","beforeCP","bef_cp",1,"scanner.jpg",0,3,"right",2.5079,0
23,34,"m5",2,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.475609756097561,0.382352941176471,0.411764705882353,0.8977,1,101,17,3,34,1,0,0,0.75,0.5,"afterCP","beforeCP","bef_cp",1,"saladspinner.jpg",1,4,"left",2.1231,0
